Date	year	month	Station	Latitude	Longitude	WB_ID	WB_name	WATER_DISTRICT_NAME	WATER_TYPE_AREA	MS_CD	biovol	sali	Time	POSITION	station_depth	SAMPLE_ID	MNDEP	MXDEP	DEPH	BIOV_comment	B	type_code	STATUS	new_index	index_column
2012-08-08	2012	8	SLÄGGÖ	58.25830	11.43330	SE581700-113000	Gullmarn centralbassäng	Västerhavets vattendistrikt	02 - Västkustens fjordar	WA46670058	2.475065421	22.502		58.26_11.43	62.0	77549acc181446fe790f8daabbd6fb43	0.0	10.0			2.475065421	2	GOOD	105195_SE581700-113000	105195
2012-08-22	2012	8	SLÄGGÖ	58.25830	11.43330	SE581700-113000	Gullmarn centralbassäng	Västerhavets vattendistrikt	02 - Västkustens fjordar	WA46670058	0.443558194	24.083333333333332		58.26_11.43	62.0	9c0e12755104272b5d4c5f3a966ee6e4	0.0	10.0			0.443558194	2	HIGH	105176_SE581700-113000	105176
2013-06-04	2013	6	SLÄGGÖ	58.25830	11.43330	SE581700-113000	Gullmarn centralbassäng	Västerhavets vattendistrikt	02 - Västkustens fjordar	WA46670058	1.22676493151	27.808666666666667		58.26_11.43	62.0	f6b3f4ceebe41af554057e06d8dc9229	0.0	10.0			1.22676493151	2	HIGH	108340_SE581700-113000	108340
2013-06-26	2013	6	SLÄGGÖ	58.25830	11.43330	SE581700-113000	Gullmarn centralbassäng	Västerhavets vattendistrikt	02 - Västkustens fjordar	WA46670058	0.263345038	26.352		58.26_11.43	62.0	6515d69777a14be534695f8e36a739df	0.0	10.0			0.263345038	2	HIGH	108321_SE581700-113000	108321
2013-07-01	2013	7	SLÄGGÖ	58.25830	11.43330	SE581700-113000	Gullmarn centralbassäng	Västerhavets vattendistrikt	02 - Västkustens fjordar	WA46670058	0.4437946726	25.739		58.26_11.43	62.0	9bb7aabf187e6fb01e10ee82aace0025	0.0	10.0			0.4437946726	2	HIGH	108315_SE581700-113000	108315
2013-07-30	2013	7	SLÄGGÖ	58.25830	11.43330	SE581700-113000	Gullmarn centralbassäng	Västerhavets vattendistrikt	02 - Västkustens fjordar	WA46670058	0.177976248	24.894333333333332		58.26_11.43	62.0	90ccefc1bb43a7cf4b302f8b949ca811	0.0	10.0			0.177976248	2	HIGH	108272_SE581700-113000	108272
2013-08-06	2013	8	SLÄGGÖ	58.25830	11.43330	SE581700-113000	Gullmarn centralbassäng	Västerhavets vattendistrikt	02 - Västkustens fjordar	WA46670058	0.03535886579999999	26.81566666666667		58.26_11.43	62.0	00eb43aef9114aa8d8dc0321e3572e1c	0.0	10.0			0.03535886579999999	2	HIGH	108258_SE581700-113000	108258
2013-08-12	2013	8	SLÄGGÖ	58.25830	11.43330	SE581700-113000	Gullmarn centralbassäng	Västerhavets vattendistrikt	02 - Västkustens fjordar	WA46670058	0.15536784150000002	25.929		58.26_11.43	62.0	aa360743ea058f4d26c5d009cc6beb02	0.0	10.0			0.15536784150000002	2	HIGH	108246_SE581700-113000	108246
2014-06-03	2014	6	SLÄGGÖ	58.25830	11.43330	SE581700-113000	Gullmarn centralbassäng	Västerhavets vattendistrikt	02 - Västkustens fjordar	WA46670058	3.5682747519999998	25.605999999999998		58.26_11.43	62.0	1bd1f67a3c723bd63d556f1e9c2c8cce	0.0	10.0			3.5682747519999998	2	MODERATE	108033_SE581700-113000	108033
2014-07-01	2014	7	SLÄGGÖ	58.25830	11.43330	SE581700-113000	Gullmarn centralbassäng	Västerhavets vattendistrikt	02 - Västkustens fjordar	WA46670058	0.208142365	28.017		58.26_11.43	62.0	9e56993d0b56034b73c1d3a284fdccdb	0.0	10.0			0.208142365	2	HIGH	108008_SE581700-113000	108008
2014-08-04	2014	8	SLÄGGÖ	58.25830	11.43330	SE581700-113000	Gullmarn centralbassäng	Västerhavets vattendistrikt	02 - Västkustens fjordar	WA46670058	0.18086953732	24.645166666666668		58.26_11.43	62.0	8a019f4d177db5468c5154a1336b061c	0.0	10.0			0.18086953732	2	HIGH	107977_SE581700-113000	107977
2014-08-05	2014	8	SLÄGGÖ	58.25830	11.43330	SE581700-113000	Gullmarn centralbassäng	Västerhavets vattendistrikt	02 - Västkustens fjordar	WA46670058	0.1659509555	24.645166666666668		58.26_11.43	62.0	e1bf7feecdce1bb000a0883d5622cbd9	0.0	10.0			0.1659509555	2	HIGH	107972_SE581700-113000	107972
2015-06-15	2015	6	SLÄGGÖ	58.25830	11.43330	SE581700-113000	Gullmarn centralbassäng	Västerhavets vattendistrikt	02 - Västkustens fjordar	WA46670058	0.322620036	23.932333333333332		58.26_11.43	62.0	824364c2b90285905f591ee586d17242	0.0	10.0			0.322620036	2	HIGH	107774_SE581700-113000	107774
2015-07-08	2015	7	SLÄGGÖ	58.25830	11.43330	SE581700-113000	Gullmarn centralbassäng	Västerhavets vattendistrikt	02 - Västkustens fjordar	WA46670058	0.3431932194	23.54133333333333		58.26_11.43	62.0	f7df7e46f7a07f83176f6fdae6d0c557	0.0	10.0			0.3431932194	2	HIGH	107749_SE581700-113000	107749
2015-07-24	2015	7	SLÄGGÖ	58.25830	11.43330	SE581700-113000	Gullmarn centralbassäng	Västerhavets vattendistrikt	02 - Västkustens fjordar	WA46670058	0.3921606243	25.819333333333333		58.26_11.43	62.0	338535c2742fe698eb0a837254f5d6cf	0.0	10.0			0.3921606243	2	HIGH	107727_SE581700-113000	107727
2015-08-05	2015	8	SLÄGGÖ	58.25830	11.43330	SE581700-113000	Gullmarn centralbassäng	Västerhavets vattendistrikt	02 - Västkustens fjordar	WA46670058	0.5187859574	24.674999999999997		58.26_11.43	62.0	ff3818e84d32276da322192502f55333	0.0	10.0			0.5187859574	2	HIGH	107697_SE581700-113000	107697
2015-08-25	2015	8	SLÄGGÖ	58.25830	11.43330	SE581700-113000	Gullmarn centralbassäng	Västerhavets vattendistrikt	02 - Västkustens fjordar	WA46670058	0.5862230743	20.554666666666666		58.26_11.43	62.0	7943d721acb6c93cc53d623ea35e4840	0.0	10.0			0.5862230743	2	HIGH	107663_SE581700-113000	107663
2016-06-07	2016	6	SLÄGGÖ	58.25830	11.43330	SE581700-113000	Gullmarn centralbassäng	Västerhavets vattendistrikt	02 - Västkustens fjordar	WA46670058	0.8047994863	19.815666666666665		58.26_11.43	62.0	607e8308dcf56779155ac987b26a6e6b	0.0	10.0			0.8047994863	2	HIGH	107458_SE581700-113000	107458
2016-06-17	2016	6	SLÄGGÖ	58.25830	11.43330	SE581700-113000	Gullmarn centralbassäng	Västerhavets vattendistrikt	02 - Västkustens fjordar	WA46670058	2.1643556796000003	21.096666666666668		58.26_11.43	62.0	dc07943202fbcdf5cb6c02d2c41391fc	0.0	10.0			2.1643556796000003	2	GOOD	107446_SE581700-113000	107446
2016-07-05	2016	7	SLÄGGÖ	58.25830	11.43330	SE581700-113000	Gullmarn centralbassäng	Västerhavets vattendistrikt	02 - Västkustens fjordar	WA46670058	0.8289702324899999	24.081		58.26_11.43	62.0	86fb98f8111be298dfc9b4628a76eb10	0.0	10.0			0.8289702324899999	2	HIGH	107425_SE581700-113000	107425
2016-07-24	2016	7	SLÄGGÖ	58.25830	11.43330	SE581700-113000	Gullmarn centralbassäng	Västerhavets vattendistrikt	02 - Västkustens fjordar	WA46670058	1.4755163017000001	25.21		58.26_11.43	62.0	0d82754a6a26ed45472c6d5dd5d59d68	0.0	10.0			1.4755163017000001	2	HIGH	107408_SE581700-113000	107408
2016-08-02	2016	8	SLÄGGÖ	58.25830	11.43330	SE581700-113000	Gullmarn centralbassäng	Västerhavets vattendistrikt	02 - Västkustens fjordar	WA46670058	0.4002270316	23.484333333333336		58.26_11.43	62.0	62f695055a81fcca0c07befb099597b7	0.0	10.0			0.4002270316	2	HIGH	107390_SE581700-113000	107390
2016-08-26	2016	8	SLÄGGÖ	58.25830	11.43330	SE581700-113000	Gullmarn centralbassäng	Västerhavets vattendistrikt	02 - Västkustens fjordar	WA46670058	0.058702702299999986	25.666666666666668		58.26_11.43	62.0	b9b30d87c8d10191297a78ffe13915ae	0.0	10.0			0.058702702299999986	2	HIGH	107343_SE581700-113000	107343
2017-06-07	2017	6	SLÄGGÖ	58.25830	11.43330	SE581700-113000	Gullmarn centralbassäng	Västerhavets vattendistrikt	02 - Västkustens fjordar	WA46670058	4.161621804299999	25.031333333333333		58.26_11.43	62.0	1b6dbbb62755119ba003c4ef66a63252	0.0	10.0			4.161621804299999	2	MODERATE	107105_SE581700-113000	107105
2017-06-18	2017	6	SLÄGGÖ	58.25830	11.43330	SE581700-113000	Gullmarn centralbassäng	Västerhavets vattendistrikt	02 - Västkustens fjordar	WA46670058	0.8474712768999998	27.453333333333333		58.26_11.43	62.0	77ed433c8105ed2b231499a32639dd0a	0.0	10.0			0.8474712768999998	2	HIGH	107094_SE581700-113000	107094
2017-07-04	2017	7	SLÄGGÖ	58.25830	11.43330	SE581700-113000	Gullmarn centralbassäng	Västerhavets vattendistrikt	02 - Västkustens fjordar	WA46670058	0.17438923309999999	28.386666666666667		58.26_11.43	62.0	ed038c514fa4fbf39f1400a813068675	0.0	10.0			0.17438923309999999	2	HIGH	107079_SE581700-113000	107079
2017-07-15	2017	7	SLÄGGÖ	58.25830	11.43330	SE581700-113000	Gullmarn centralbassäng	Västerhavets vattendistrikt	02 - Västkustens fjordar	WA46670058	0.2548302578	27.073333333333334		58.26_11.43	62.0	a66ccf3c88ac71b60aebc4aa04e3f9c8	0.0	10.0			0.2548302578	2	HIGH	107063_SE581700-113000	107063
2017-08-02	2017	8	SLÄGGÖ	58.25830	11.43330	SE581700-113000	Gullmarn centralbassäng	Västerhavets vattendistrikt	02 - Västkustens fjordar	WA46670058	0.0972289992	24.506666666666664		58.26_11.43	62.0	ccc78a3427bacd916f9a1f1adc2f0c83	0.0	10.0			0.0972289992	2	HIGH	107044_SE581700-113000	107044
2007-06-06	2007	6	RÅNEÅ-2	65.72983	22.44617	SE654470-222700	Gussöfjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA72951447	0.05597267075000001	1.523	10:15	65.73_22.45	12.0	cb37f38eb7c0b3a054b16dc3f1b4116a	0.0	10.0			0.05597267075000001	22	HIGH	106893_SE654470-222700	106893
2007-08-01	2007	8	RÅNEÅ-2	65.73000	22.44717	SE654470-222700	Gussöfjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA72951447	0.0334823575	2.1093333333333333	12:30	65.73_22.45	13.0	a52c4a20cd51f1b151d871edc6f82e7c	0.0	10.0			0.0334823575	22	HIGH	106875_SE654470-222700	106875
2008-06-11	2008	6	RÅNEÅ-2	65.73000	22.44683	SE654470-222700	Gussöfjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA72951447	0.9727412507899998	2.174	14:00	65.73_22.45	13.0	4356058356e0c322e183156ee19093ad	0.0	10.0			0.9727412507899998	22	POOR	106743_SE654470-222700	106743
2008-06-25	2008	6	RÅNEÅ-2	65.73033	22.44733	SE654470-222700	Gussöfjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA72951447	0.23833801450000003	2.0345	12:50	65.73_22.45	12.0	834b1c78f27c91db77d73ae9d803bc5a	0.0	10.0			0.23833801450000003	22	HIGH	106731_SE654470-222700	106731
2008-07-30	2008	7	RÅNEÅ-2	65.73033	22.44717	SE654470-222700	Gussöfjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA72951447	0.12514668036999999	2.064	12:00	65.73_22.45	13.0	f09309d182aeec64e5f2bfff709bce3a	0.0	10.0			0.12514668036999999	22	HIGH	106669_SE654470-222700	106669
2008-08-27	2008	8	RÅNEÅ-2	65.73033	22.44633	SE654470-222700	Gussöfjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA72951447	0.08779131016000002	2.0566666666666666	14:30	65.73_22.45	13.0	794d6c0250050481e3fd2a50cb053e1d	0.0	10.0			0.08779131016000002	22	HIGH	106633_SE654470-222700	106633
2009-06-10	2009	6	RÅNEÅ-2	65.72900	22.44583	SE654470-222700	Gussöfjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA72951447	0.31009927407000004	1.8033333333333335	17:15	65.73_22.45	13.0	65ba0982767404ab686b3e9f1decaa91	0.0	10.0			0.31009927407000004	22	GOOD	106446_SE654470-222700	106446
2009-06-24	2009	6	RÅNEÅ-2	65.72967	22.44600	SE654470-222700	Gussöfjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA72951447	0.42034813649999997	2.0086666666666666	14:40	65.73_22.45	13.0	66a8da7cad70b2a834575f2ca5633e10	0.0	10.0			0.42034813649999997	22	MODERATE	106435_SE654470-222700	106435
2009-07-29	2009	7	RÅNEÅ-2	65.72983	22.44650	SE654470-222700	Gussöfjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA72951447	0.0263629518	2.0266666666666664	20:15	65.73_22.45	13.0	4f7e5faeedd421363ee9af29af0052d7	0.0	10.0			0.0263629518	22	HIGH	106365_SE654470-222700	106365
2009-08-26	2009	8	RÅNEÅ-2	65.73000	22.44700	SE654470-222700	Gussöfjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA72951447	0.1472221886	2.122333333333333	16:55	65.73_22.45	13.0	17cd9cd908edd734832e00a73ed264e6	0.0	10.0			0.1472221886	22	HIGH	106292_SE654470-222700	106292
2010-06-09	2010	6	RÅNEÅ-2	65.72950	22.44667	SE654470-222700	Gussöfjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA72951447	0.096293997	1.889	10:00	65.73_22.45	13.0	7dfdc0f1e4e065424e8900e47e69edd3	0.0	10.0			0.096293997	22	HIGH	106108_SE654470-222700	106108
2010-06-30	2010	6	RÅNEÅ-2	65.73033	22.44633	SE654470-222700	Gussöfjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA72951447	0.14496156	2.069666666666667	13:45	65.73_22.45	12.0	ce6710b3d00fb75a847316cb1576f40a	0.0	10.0			0.14496156	22	HIGH	106072_SE654470-222700	106072
2010-08-04	2010	8	RÅNEÅ-2	65.72983	22.44617	SE654470-222700	Gussöfjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA72951447	0.42073109499999994	1.938666666666667	13:40	65.73_22.45	13.0	a4dfc305ebfbf65b122653a4ff85764e	0.0	10.0			0.42073109499999994	22	MODERATE	105959_SE654470-222700	105959
2011-06-08	2011	6	RÅNEÅ-2	65.72983	22.44600	SE654470-222700	Gussöfjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA72951447	0.40841715609999996	1.3126666666666666	13:25	65.73_22.45	13.0	9d3cb8deeef49a568215f1202fbe93f6	0.0	10.0			0.40841715609999996	22	MODERATE	105723_SE654470-222700	105723
2011-07-06	2011	7	RÅNEÅ-2	65.73067	22.44650	SE654470-222700	Gussöfjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA72951447	0.21992427320000002	1.4749999999999999	15:35	65.73_22.45	13.0	5fc82c9decbbb8be16a393449529399e	0.0	10.0			0.21992427320000002	22	HIGH	105647_SE654470-222700	105647
2011-08-03	2011	8	RÅNEÅ-2	65.73000	22.44750	SE654470-222700	Gussöfjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA72951447	0.1968658208	1.6440000000000001	18:10	65.73_22.45	15.0	00b8ccaeb1b66ad92f9995a1fd7184b2	0.0	10.0			0.1968658208	22	HIGH	105560_SE654470-222700	105560
2012-06-06	2012	6	RÅNEÅ-2	65.73000	22.44750	SE654470-222700	Gussöfjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA72951447	0.20108574199999998	1.8935	16:00	65.73_22.45	12.0	2451026b6e436c69bf1c57e462dd6a9a	0.0	10.0			0.20108574199999998	22	HIGH	105276_SE654470-222700	105276
2012-07-04	2012	7	RÅNEÅ-2	65.73033	22.44633	SE654470-222700	Gussöfjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA72951447	2.497837139	2.143	13:00	65.73_22.45	13.0	d3c0dfd86813be28a0f9a0656c311314	0.0	10.0			2.497837139	22	BAD	105227_SE654470-222700	105227
2012-08-01	2012	8	RÅNEÅ-2	65.73017	22.44683	SE654470-222700	Gussöfjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA72951447	0.216676003	2.2385	13:04	65.73_22.45	12.0	ec56ce9fc4d2a278dff8315b6ec5325b	0.0	10.0			0.216676003	22	HIGH	105206_SE654470-222700	105206
2012-08-29	2012	8	RÅNEÅ-2	65.72983	22.44650	SE654470-222700	Gussöfjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA72951447	0.0553795789	2.1343333333333336	14:20	65.73_22.45	13.0	7ae9ecfce3bb412a2a41578fcaad5ac6	0.0	10.0			0.0553795789	22	HIGH	105158_SE654470-222700	105158
2013-06-05	2013	6	RÅNEÅ-2	65.73017	22.44617	SE654470-222700	Gussöfjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA72951447	0.135844548	0.82175	06:00	65.73_22.45	12.0	904f42d7645a8c8c6122c08feb794c27	0.0	10.0			0.135844548	22	HIGH	108335_SE654470-222700	108335
2013-07-18	2013	7	RÅNEÅ-2	65.73000	22.44683	SE654470-222700	Gussöfjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA72951447	1.2540877612	2.06975	07:00	65.73_22.45	12.0	5973e34522cab56b216f3afcac83d9a2	0.0	10.0			1.2540877612	22	POOR	108278_SE654470-222700	108278
2013-08-14	2013	8	RÅNEÅ-2	65.73017	22.44600	SE654470-222700	Gussöfjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA72951447	0.40937451760000004	1.978	12:00	65.73_22.45	12.0	9ebfeeec6cec927dcf878cf0d6737d1f	0.0	10.0			0.40937451760000004	22	MODERATE	108232_SE654470-222700	108232
2014-06-04	2014	6	RÅNEÅ-2	65.72983	22.44683	SE654470-222700	Gussöfjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA72951447	0.2035300884	2.2800000000000002	15:00	65.73_22.45	12.0	bcf11fd459a92a8e49b32c0572de72ff	0.0	10.0			0.2035300884	22	HIGH	108025_SE654470-222700	108025
2014-07-02	2014	7	RÅNEÅ-2	65.73000	22.44667	SE654470-222700	Gussöfjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA72951447	0.45815361959999995	2.437	12:35	65.73_22.45	12.0	2350b02cc90e18c8eaaa510f9968da22	0.0	10.0			0.45815361959999995	22	MODERATE	108001_SE654470-222700	108001
2014-07-30	2014	7	RÅNEÅ-2	65.72983	22.44650	SE654470-222700	Gussöfjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA72951447	0.1842867279	2.33775	20:15	65.73_22.45	12.0	879aca404486e5f501725c135a871e86	0.0	10.0			0.1842867279	22	HIGH	107982_SE654470-222700	107982
2015-06-02	2015	6	RÅNEÅ-2	65.73017	22.44700	SE654470-222700	Gussöfjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA72951447	0.7415255567	1.573	21:10	65.73_22.45	12.0	db4ba8bfb763110d2e1035774bf12860	0.0	10.0			0.7415255567	22	POOR	107791_SE654470-222700	107791
2015-07-14	2015	7	RÅNEÅ-2	65.72967	22.44650	SE654470-222700	Gussöfjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA72951447	0.1559267764	1.6506666666666667	07:55	65.73_22.45	13.0	faa8c21076cb56f9ac0d7bdbc55de0f4	0.0	10.0			0.1559267764	22	HIGH	107733_SE654470-222700	107733
2015-08-05	2015	8	RÅNEÅ-2	65.73017	22.44717	SE654470-222700	Gussöfjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA72951447	0.09794017539999998	1.9965000000000002	14:15	65.73_22.45	12.0	03670abf0068c1888a7324019f8b29d3	0.0	10.0			0.09794017539999998	22	HIGH	107696_SE654470-222700	107696
2016-06-15	2016	6	RÅNEÅ-2	65.72983	22.44600	SE654470-222700	Gussöfjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA72951447	0.24865478679999997	2.53625	14:10	65.73_22.45	12.0	dff3a4e161c73badeff6f18bd45732a6	0.0	10.0			0.24865478679999997	22	HIGH	107449_SE654470-222700	107449
2016-07-20	2016	7	RÅNEÅ-2	65.73033	22.44767	SE654470-222700	Gussöfjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA72951447	0.131104993	2.2729999999999997	14:15	65.73_22.45	12.0	326d73b92ccf438ffb0f665625ab97a4	0.0	10.0			0.131104993	22	HIGH	107409_SE654470-222700	107409
2016-08-17	2016	8	RÅNEÅ-2	65.73417	22.44667	SE654470-222700	Gussöfjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA72951447	0.1500006715	2.0	17:10	65.73_22.45	12.0	347cc3d7c0381e892c812cc7d20ebf15	0.0	10.0			0.1500006715	22	HIGH	107356_SE654470-222700	107356
2017-06-07	2017	6	RÅNEÅ-2	65.73000	22.44667	SE654470-222700	Gussöfjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA72951447	0.2513054785	2.166	14:45	65.73_22.45	12.0	65139d0eaddd1201e335c86b1dc35d56	0.0	10.0			0.2513054785	22	GOOD	107103_SE654470-222700	107103
2017-07-05	2017	7	RÅNEÅ-2	65.73150	22.44500	SE654470-222700	Gussöfjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA72951447	0.5573184790999999	2.32775	16:30	65.73_22.45	12.0	07c52b84f7d9d8bfc83f86ddc50997b4	0.0	10.0			0.5573184790999999	22	MODERATE	107075_SE654470-222700	107075
2017-08-02	2017	8	RÅNEÅ-2	65.73050	22.44617	SE654470-222700	Gussöfjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA72951447	0.1728062057	2.1145	15:20	65.73_22.45	12.0	c26204caeb47b9ccd32e57656e205a89	0.0	10.0			0.1728062057	22	HIGH	107042_SE654470-222700	107042
2017-08-31	2017	8	RÅNEÅ-2	65.72967	22.44717	SE654470-222700	Gussöfjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA72951447	0.1284717678	2.02925	14:00	65.73_22.45	12.0	b9dea1ffc2ba69ac85dce75a6b6c6b09	0.0	10.0			0.1284717678	22	HIGH	107011_SE654470-222700	107011
2007-07-31	2007	7	GAVIK-1	62.86350	18.26233	SE625180-181655	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA21835579	0.1768155813	4.797666666666667	08:10	62.86_18.26	85.0	d36450075755e4f4abe21526255bd07e	0.0	10.0			0.1768155813	18	HIGH	106878_SE625180-181655	106878
2008-06-09	2008	6	GAVIK-1	62.86367	18.26483	SE625180-181655	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA21835579	2.1519553840000003	4.800333333333334	14:30	62.86_18.26	84.0	b4ffa672951c118df98f08a1f63920a8	0.0	10.0			2.1519553840000003	18	POOR	106751_SE625180-181655	106751
2008-06-24	2008	6	GAVIK-1	62.86350	18.26400	SE625180-181655	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA21835579	1.6160793623	4.793	08:00	62.86_18.26	83.0	6886ec0abf68a072e00ea96c24a1e5b9	0.0	10.0			1.6160793623	18	POOR	106733_SE625180-181655	106733
2008-07-29	2008	7	GAVIK-1	62.86400	18.26350	SE625180-181655	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA21835579	0.3731420847	4.754333333333333	08:25	62.86_18.26	84.0	680747e0063baa29927659fdb1eaacac	0.0	10.0			0.3731420847	18	GOOD	106671_SE625180-181655	106671
2008-08-25	2008	8	GAVIK-1	62.86383	18.26333	SE625180-181655	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA21835579	0.3206735311	4.865333333333333	13:00	62.86_18.26	85.0	9a641c723ea101303ff58567fd0cd62f	0.0	10.0			0.3206735311	18	GOOD	106636_SE625180-181655	106636
2009-06-09	2009	6	GAVIK-1	62.86400	18.26450	SE625180-181655	Gaviksfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA21835579	5.155304824	4.788666666666667	13:45	62.86_18.26	78.0	123f9cd00932ebb9d3804aaf66870965	0.0	10.0			5.155304824	18	BAD	106448_SE625180-181655	106448
